source_idx,target_idx,ratio
29,21,0.000038004489052654904
29,23,0.00006821416682260684
29,28,0.000059169123943005526
29,29,0.9848934346047237
29,41,0.0018109591923607306
29,51,0.000051438099986674916
29,52,0.0001130821721929282
30,2,0.0034690645941918476
30,3,0.027580286465448998
30,4,0.0069723394387654234
30,12,0.0000801218786724588
30,13,0.000057977031091474804
30,16,0.00003196947493700411
30,18,0.00034614479800402945
30,21,0.000021016370416583166
30,23,0.000016623803389560586
30,25,0.000012158431384189568
30,26,0.000016623803389560586
30,28,0.0000840897499924488
30,29,0.000027544550141826665
30,30,0.960628225308319
30,32,0.000012158431384189568
30,45,0.000041159081092985046
30,46,0.0005809707841132934
30,50,0.000021526005265022247
31,1,0.00836835404356256
31,8,0.0002713758141835012
31,9,0.0003633534290661204
31,19,0.000059644398730758094
31,20,0.018616682588338658
31,22,7.109380860492302e-6
31,24,0.00007514450235101746
31,26,0.024770773462590028
31,28,0.0002555037080763556
31,31,0.9335263052144871
31,32,7.378049323243464e-6
31,42,0.001303927616929976
31,44,0.000042966287235358994
31,46,0.00004736831666351266
31,48,0.0012837392486347088
31,50,0.011000373938966496
32,15,0.005822688683507249
32,24,0.01024617625472484
32,27,0.011888594436360455
32,28,0.0002619267146106665
32,31,0.00008760007320471074
32,32,0.9356778243675767
32,36,0.03424000268740053
32,47,0.00012778130336413648
32,49,0.0016474054792506413
33,6,0.00004206147747977092
33,15,0.00013617964289764826
33,20,0.00002757862150952972
33,24,0.0035664413596641176
33,26,0.00002757862150952972
33,27,0.004031377073462213
33,28,0.00029775527971494475
33,31,0.00003471805755119791
33,32,0.000062439467781561
33,33,0.9894542343111232
33,39,0.0022107698868650966
33,48,0.00003720666097143654
33,49,0.00007165953946965822
34,1,0.0004702874252570427
34,5,0.00014474131119310022
34,9,0.02009794836217266
34,20,0.0006283088735882305
34,24,0.007786838869947725
34,26,0.000336024020429773
34,28,0.001319444573331266
34,33,0.00026779579293134193
34,34,0.9030137248755288
34,37,0.0006318421210836848
34,39,0.003962183741402638
34,40,0.00011476962554200369
34,47,0.05876414791998307
34,49,0.0024619424876085655
35,8,0.000024438077614474718
35,35,0.99923632943911
35,38,0.0007392324832755666
36,9,0.00008252313764848476
36,15,0.03491003865229016
36,24,0.00007754617606920783
36,27,0.0012929726518216915
36,31,0.000017468544989715008
36,32,0.006922911590299733
36,33,0.00008541489002853893
36,35,0.000039500944075842036
36,36,0.9565078081425665
36,49,0.00001880622636280129
36,50,0.0000450090438473738
37,2,0.0000876783138007956
37,5,0.011395376889110267
37,6,0.00014276583700953077
37,9,0.00024817629158460495
37,10,0.005338256477475402
37,16,0.00006741651859472941
37,24,0.00022509012492557192
37,28,0.001931286779724878
37,34,0.0004329884236156937
37,37,0.953658720149543
37,40,0.000491993227230935
37,41,0.00007717901992128858
37,47,0.011561677108248541
37,49,0.014341394839214743
38,22,0.000044694419312788805
38,28,0.000026189747397989133
38,35,0.0008677983111247872
38,38,0.9990613175221644
39,1,0.0011295110363880295
39,9,0.002778630887140671
39,15,0.000047115123862010626
39,20,0.0011788349755628325
39,26,0.00008682442735648964
39,28,0.00005180547676144732
39,31,0.00006319633380293642
39,33,0.0024062403774662475
39,34,0.0037185106031463622
39,39,0.9406411754027187
39,40,0.00008212231918662831
39,47,0.00011143996362571376
39,48,0.047453324167654944
39,50,0.0002512689053269654
40,5,0.011025798046419384
40,9,0.00411031753876815
40,13,0.0001063158134979434
40,19,0.0028119728355248345
40,26,0.00018981833001420983
40,28,0.09521738337352681
40,34,0.00018028354178853455
40,39,0.00020283360842042298
40,40,0.847510658367475
40,45,0.0018288952225144152
40,47,0.03664842581085111
40,48,0.00016729751119896457
41,4,0.000015554125161486542
41,6,0.0010198388138374132
41,10,0.00006671623739659303
41,11,0.010181687124805864
41,13,0.000020802061699711677
41,14,0.006654737256847917
41,18,0.00010943739146479521
41,21,0.009010347338206508
41,23,0.00009020830565652746
41,24,0.00003205667258891739
41,28,0.00021020198820878865
41,29,0.004366250883192768
41,30,0.000010411568875032998
41,41,0.968201359739233
41,51,0.000010390492824678678
42,8,0.00041847466308327883
42,9,0.012624295232178942
42,19,0.004037933250384042
42,26,0.0017603069675587247
42,28,0.0028655258480986233
42,31,0.0021178920328101254
42,34,0.0011173321957584418
42,40,0.0010955282283650637
42,42,0.961955646288773
42,45,0.0016001689403695812
42,47,0.003534180848162218
42,50,0.006872715504458002
43,3,0.00004084633008109141
43,8,0.060418970775775196
43,12,0.007187632387059018
43,17,0.00027176885287373754
43,19,0.00009367035513394627
43,22,0.00028646875124817457
43,23,0.00004403329991836771
43,25,0.00570121106429596
43,43,0.9243504534526032
43,44,0.0006411607887490433
43,46,0.0002620751529520221
43,50,0.0007017087893102969
44,8,0.000575623493887411
44,12,0.008295340886287455
44,19,0.001386602401075981
44,22,0.002091272464798858
44,25,0.0011492524503739648
44,43,0.008952414639167874
44,44,0.9251323593302468
44,46,0.005676453442839818
44,50,0.0467406808913218
45,2,0.0003246453419213608
45,5,0.0012096523185316057
45,6,0.00015078675242559595
45,8,0.00009618145276079277
45,9,0.00011582764904770051
45,10,0.0019042746727734477
45,11,0.00004667069579930096
45,13,0.009452664379028957
45,16,0.004299020100528971
45,19,0.0014544870619652283
45,23,0.00008994502979639432
45,24,0.00005633275954696051
45,26,0.0001542709511709641
45,28,0.21197108500352738
45,29,0.000030040234560905137
45,40,0.00015335354309795399
45,41,0.00011617899682034267
45,44,0.000035310451150537615
45,45,0.7682636157185033
45,46,0.000052028749332093984
45,47,0.00002362813771018562
46,2,0.0013552765051983579
46,3,0.010214879127940092
46,4,0.000018043412633514336
46,7,0.00010094413844209561
46,8,0.00016385245852257196
46,12,0.012752125033104333
46,13,0.00002815000768456509
46,14,0.000018043412633514336
46,16,0.0007428505971986381
46,17,0.00001323183593124385
46,25,0.00001684051845794671
46,26,9.090225605238868e-6
46,28,0.0003800105116709335
46,29,5.253145450263668e-6
46,30,0.0005317984999178758
46,40,0.00002212411692531336
46,43,0.000044248233850626716
46,44,0.00045432856215932554
46,45,0.000019718328574178113
46,46,0.9730794844099154
46,50,0.000029706918183954825
47,1,0.00011262454618730944
47,5,0.0033872026619035933
47,8,0.00002144154686932745
47,9,0.006259423254212984
47,10,0.0002214121839874761
47,24,0.0026783940241771895
47,28,0.009751858771146303
47,32,0.00020956290808600567
47,33,0.0000635723056301112
47,34,0.018668189362568477
47,37,0.003476931146931024
47,40,0.010620231388221026
47,42,0.0005036356042362762
47,45,0.00011209791170279965
47,47,0.9380169593783261
47,48,0.00017277372766810698
47,49,0.0055691596736911035
47,50,0.00015452960445473186
48,1,0.024267905957743675
48,9,0.002361576622265026
48,16,0.00010923627551022247
48,20,0.023499745350340773
48,22,0.00003612762236926629
48,26,0.001010577783203295
48,28,0.0003970364063331079
48,31,0.0008019016494690046
48,33,0.00007481546994580342
48,34,0.00005877850371692636
48,39,0.0057989397267046465
48,48,0.9415460397941339
48,50,0.000037318838264315916
49,5,0.001372354506684864
49,9,0.00015039837536387268
49,15,0.002113305719733633
49,24,0.020481678480544923
49,27,0.0003816389443368743
49,28,0.0017620490464395424
49,32,0.00276507290432438
49,33,0.0021083987580578136
49,34,0.0015433621210871793
49,36,0.0015957439369765542
49,37,0.02977283049178134
49,40,0.0019491678516774654
49,47,0.03774494213494067
49,48,0.00018597384751356522
49,49,0.8960730828805373
50,1,0.00006433824824259295
50,3,0.00004166675628596932
50,8,0.000864979683717533
50,9,0.00004557612441242499
50,13,0.000027635678683017523
50,16,0.000042007937504278174
50,17,0.0001635231823760021
50,19,0.0004604382699919005
50,20,0.00004791463734625028
50,22,0.009620115511251519
50,25,0.0012251639850919898
50,26,0.0012007439393915333
50,28,0.000883168907418624
50,30,0.000017187003872308737
50,31,0.0075176779458756
50,42,0.0014231521568708252
50,43,0.0009406195598166068
50,44,0.004346711981939083
50,45,0.000030407776081776997
50,46,0.00037787952310320487
50,48,0.00006858595441053824
50,50,0.9705905052363164
51,11,0.007845678183063403
51,51,0.9921543218169365
52,4,0.0023626948314808822
52,18,0.00019331852488162343
52,29,0.0009097342347370515
52,52,0.9965342524089004
